Temperature,Humidity,CO2,HumidityRatio,Occupancy
23.96333333,22.6,800,0.004159696,0
23.96333333,22.6,782,0.004159696,0
23.92666667,22.6,781.3333333,0.004150479,0
23.945,22.6,783,0.004155086,0
24,22.7,779,0.004187502,0
23.9725,22.7,778,0.004180543,0
23.945,22.7,779,0.004173594,0
23.945,22.7,777,0.004173594,0
23.9725,22.65,773.25,0.004171273,0
24,22.6,770,0.004168931,0
24,22.63333333,771,0.004175121,0
24,22.6,770,0.004168931,0
24,22.66666667,766.3333333,0.004181312,0
24,22.7,767,0.004187502,0
24,22.7,767,0.004187502,0
24,22.7,761.25,0.004187502,0
24,22.7,760.3333333,0.004187502,0
24.025,22.675,757,0.004189187,0
24,22.7,756.3333333,0.004187502,0
24.05,22.675,756.5,0.004195524,0
24.075,22.675,753.25,0.004201869,0
24.03333333,22.63333333,750.6666667,0.004183545,0
24.075,22.675,746.5,0.004201869,0
24.1,22.7,746.5,0.004212893,0
24.1,22.7,745.25,0.004212893,0
24.1,22.7,749,0.004212893,0
24.1,22.7,745,0.004212893,0
24.125,22.7,739.75,0.004219262,0
24.1,22.7,738.5,0.004212893,0
24.1,22.7,735.5,0.004212893,0
24.1,22.7,735,0.004212893,0
24.15,22.7,729.25,0.00422564,0
24.2,22.65,734.25,0.004229021,0
24.2,22.66666667,730.6666667,0.004232154,0
24.14,22.7,730,0.004223088,0
24.175,22.7,728,0.004232026,0
24.13333333,22.7,724.25,0.004221387,0
24.16666667,22.7,726,0.004229896,0
24.2,22.7,729,0.00423842,0
24.2,22.7,729.75,0.00423842,0
24.2,22.7,727.75,0.00423842,0
24.2,22.7,724,0.00423842,0
24.23,22.73,718.6666667,0.004251755,0
24.2,22.7,723.5,0.00423842,0
24.2,22.7,725,0.00423842,0
24.2,22.7,722,0.00423842,0
24.2,22.7,725.25,0.00423842,0
24.2,22.7,722.25,0.00423842,0
24.2,22.7,723,0.00423842,0
24.175,22.7,726.5,0.004232026,0
24.2,22.7,726.3333333,0.00423842,0
24.2,23.0225,722,0.004299052,0
24.29,23.62666667,728.6666667,0.004436716,1
24.315,23.4925,740.5,0.004418005,1
24.35666667,23.23,739.3333333,0.004379288,1
24.39,23.2725,840.75,0.004396188,1
24.39,22.99666667,754.3333333,0.004343719,1
24.39,23.34,756.5,0.004409029,1
24.35666667,23.46,763.6666667,0.004422956,1
24.29,23.4725,812.75,0.004407561,1
24.315,23.4725,823,0.004414217,1
24.29,23.39,817.6666667,0.00439196,1
24.34,23.39,817.5,0.004405233,1
24.32333333,23.39,818,0.004400805,1
24.29,23.29,863.5,0.004373051,1
24.39,23.3925,852.5,0.004419017,1
24.34,23.5,805,0.004426098,0
24.39,23.4175,795.25,0.004423773,0
24.35666667,23.35666667,780.3333333,0.004403337,0
24.32333333,23.35666667,760.3333333,0.004394489,0
24.315,23.39,758.5,0.004398592,0
24.34,23.39,759.5,0.004405233,0
24.29,23.39,760.25,0.00439196,0
24.29,23.39,751,0.00439196,0
24.29,23.39,746,0.00439196,0
24.29,23.445,750,0.004402361,0
24.29,23.39,754.5,0.00439196,0
24.29,23.42666667,749.6666667,0.004398894,0
24.29,23.5,749,0.004412762,0
24.29,23.5,744,0.004412762,0
24.29,23.5,748,0.004412762,0
24.236,23.434,738.5,0.004385958,0
24.29,23.5,740.6666667,0.004412762,0
24.2225,23.5,745,0.004394814,0
24.2,23.5,740,0.004388846,0
24.2,23.5,729.75,0.004388846,0
24.2,23.5,735,0.004388846,0
24.2,23.5,742.3333333,0.004388846,0
24.2,23.5,745.25,0.004388846,0
24.2,23.5,747.75,0.004388846,0
24.2,23.5,736.5,0.004388846,0
24.2,23.5,733.75,0.004388846,0
24.2,23.5,738,0.004388846,0
24.2,23.55,733,0.00439825,1
24.2,23.7,734,0.004426464,0
24.2,23.745,729,0.004434928,0
24.2,23.69666667,724.6666667,0.004425837,1
24.2,23.675,718.5,0.004421761,1
24.2,23.65,718.5,0.004417059,1
24.2,23.7,717.5,0.004426464,1
24.2,23.7,712.3333333,0.004426464,1
24.2,23.675,701.5,0.004421761,1
24.2,23.7,697.6666667,0.004426464,1
24.2,23.7,698.75,0.004426464,1
24.2,23.745,697.25,0.004434928,1
24.2,23.8425,693.75,0.004453269,0
24.2,23.815,688.75,0.004448096,0
24.2,23.84,694,0.004452799,0
24.2,23.89,694,0.004462205,0
24.175,23.89,691.75,0.00445547,0
24.1,23.89,689,0.00443532,0
24.15,23.89,691.25,0.004448745,0
24.1,23.89,689,0.00443532,0
24.1,23.92666667,689,0.004442176,0
24.1,24.2975,694.5,0.004511524,0
24.1,24.1,691,0.004474589,0
24.06666667,24.1,685,0.004465579,0
24.1,24.1,681.25,0.004474589,0
24.075,24.125,680.5,0.004472498,0
24,24.1,679.3333333,0.004447609,0
24,24.1,679.3333333,0.004447609,0
24.025,24.1,681.5,0.00445434,0
24,24.1,672.5,0.004447609,0
24,24.1,669,0.004447609,0
24,24.125,665,0.004452255,0
24,24.16666667,663.6666667,0.00446,0
24,24.15,660.25,0.004456902,0
24,24.175,668,0.004461549,0
23.945,24.2,665,0.004451356,0
23.96333333,24.2,662,0.004456298,0
23.945,24.2,657.75,0.004451356,0
23.89,24.2,660.75,0.00443656,0
23.89,24.2,661,0.00443656,0
23.89,24.2225,655.5,0.004440714,0
23.89,24.2,654,0.00443656,0
23.89,24.2675,649,0.004449023,0
23.89,24.245,647.5,0.004444868,0
23.89,24.2,641,0.00443656,0
23.89,24.245,643.5,0.004444868,0
23.89,24.26,637.3333333,0.004447638,0
23.85666667,24.26,639,0.004438669,0
23.87,24.272,641.25,0.004444468,0
23.815,24.2225,638.6,0.004420588,0
23.79,24.2,637.6666667,0.004409768,0
23.84,24.245,636.5,0.004431429,0
23.79,24.2,631.5,0.004409768,0
23.79,24.2,626.5,0.004409768,0
23.79,24.2,626.3333333,0.004409768,0
23.79,24.2,627.75,0.004409768,0
23.79,24.2,627,0.004409768,0
23.79,24.2,618.6666667,0.004409768,0
23.79,24.2,615,0.004409768,0
23.79,24.2,617.5,0.004409768,0
23.79,24.2,618,0.004409768,0
23.7675,24.2225,615.5,0.004407883,0
23.745,24.2,615.5,0.004397758,0
23.7675,24.2675,610,0.00441613,0
23.7,24.29,609.3333333,0.004402203,0
23.7225,24.29,610.5,0.004408213,0
23.7,24.29,606.75,0.004402203,0
23.7,24.29,601,0.004402203,0
23.7,24.29,600,0.004402203,0
23.7,24.43,599.6666667,0.004427757,1
23.6,24.445,602.5,0.004403701,0
23.6,24.5,603.6666667,0.00441368,0
23.6,24.6,600.5,0.004431823,0
23.6,24.7,599,0.004449968,0
23.525,24.7225,593.25,0.004433819,0
23.5,24.89,590,0.004457302,0
23.39,24.84,582,0.004418655,0
23.39,24.89,583,0.004427612,0
23.34,24.945,579,0.004423998,0
23.29,25,576.5,0.00442036,0
23.29,25.1,585,0.004438168,0
23.29,25.33333333,584,0.004479723,0
23.2,25.39,592,0.004465293,0
23.2,25.29,592,0.00444758,0
23.2,25.29,588,0.00444758,0
23.2,25.29,587.3333333,0.00444758,0
23.2,25.29,587,0.00444758,0
23.2,25.29,586.5,0.00444758,0
23.2,25.29,583,0.00444758,0
23.2,25.29,583,0.00444758,0
23.2,25.29,591.3333333,0.00444758,0
23.16666667,25.29,588.6666667,0.004438564,0
23.16666667,25.29,584.3333333,0.004438564,0
23.15,25.29,580.5,0.004434062,0
23.15,25.29,581.5,0.004434062,0
23.1,25.34,583,0.004429382,0
23.1,25.39,577,0.004438184,0
23.1,25.39,576.6666667,0.004438184,0
23.1,25.39,580,0.004438184,0
23.1,25.5,579.5,0.00445755,0
23.05,25.445,577.5,0.004434338,0
23.03333333,25.42666667,573.3333333,0.004426621,0
23,25.39,570,0.004411221,0
23,25.39,569.5,0.004411221,0
23,25.39,568.5,0.004411221,0
23,25.39,569.5,0.004411221,0
23,25.39,564,0.004411221,0
23,25.39,569,0.004411221,0
23,25.39,567.5,0.004411221,0
22.945,25.39,569.5,0.004396453,0
22.945,25.39,569,0.004396453,0
22.89,25.5,569,0.004400846,0
22.89,25.5,567,0.004400846,0
22.89,25.5,568,0.004400846,0
22.89,25.5,567.5,0.004400846,0
22.89,25.5,568,0.004400846,0
22.89,25.5,566,0.004400846,0
22.89,25.6,563,0.004418226,0
22.89,25.6,560,0.004418226,0
22.89,25.6,562,0.004418226,0
22.89,25.6,566,0.004418226,0
22.79,25.55,561.5,0.004382705,0
22.79,25.6,564,0.004391342,0
22.79,25.55,566.5,0.004382705,0
22.79,25.6,562,0.004391342,0
22.745,25.65,561.5,0.004387905,0
22.76,25.66666667,560.6666667,0.0043948,0
22.745,25.7,562.5,0.004396519,0
22.7,25.7,564,0.004384449,0
22.7,25.7,565.5,0.004384449,0
22.7,25.7,555.3333333,0.004384449,0
22.7,25.7,556,0.004384449,0
22.7,25.7,552.5,0.004384449,0
22.7,25.7,551,0.004384449,0
22.7,25.7225,553.25,0.004388315,0
22.7,25.745,551,0.004392181,0
22.6,25.7,553,0.004357733,0
22.6,25.7,551,0.004357733,0
22.6,25.7,548.5,0.004357733,0
22.6,25.7,549,0.004357733,0
22.6,25.7,540,0.004357733,0
22.6,25.7,544.5,0.004357733,0
22.6,25.7,552.5,0.004357733,0
22.6,25.73,554,0.004362856,0
22.6,25.73,546,0.004362856,0
22.6,25.79,542.6666667,0.004373101,0
22.6,25.79,538,0.004373101,0
22.6,25.79,542,0.004373101,0
22.6,25.79,543,0.004373101,0
22.6,25.84,549.5,0.004381639,0
22.55,25.84,542,0.004368261,0
22.56666667,25.89,538,0.004381237,0
22.5,25.89,545,0.004363405,0
22.5,25.89,538,0.004363405,0
22.445,25.89,535,0.004348742,0
22.5,25.89,539,0.004363405,0
22.5,25.89,544,0.004363405,0
22.5,25.89,544.5,0.004363405,0
22.5,25.89,538.5,0.004363405,0
22.39,25.89,540,0.004334123,0
22.5,26,537,0.004382075,0
22.39,25.89,536,0.004334123,0
22.39,25.89,532.5,0.004334123,0
22.39,25.89,532.5,0.004334123,0
22.39,25.89,526.5,0.004334123,0
22.39,25.96333333,531.6666667,0.004346485,0
22.39,26,534.5,0.004352666,1
22.365,26.2675,535,0.004391036,1
22.365,26.29,539.25,0.004394824,1
22.34,26.315,536,0.0043923,1
22.29,26.445,538,0.004400648,1
22.29,26.6,541.3333333,0.004426625,1
22.315,26.55,548,0.00442502,1
22.29,26.55,546.25,0.004418245,1
22.32333333,26.6,542.6666667,0.004435678,1
22.29,26.6,543.3333333,0.004426625,1
22.315,26.6,551.75,0.004433413,1
22.29,26.65,555,0.004435005,1
22.29,26.65,552.75,0.004435005,1
22.29,26.745,555,0.004450928,1
22.29,26.79,554,0.00445847,1
22.29,26.815,556.5,0.004462661,1
22.29,26.79,565,0.00445847,1
22.2675,26.865,561.75,0.004464879,1
22.2675,26.945,570.25,0.004478271,1
22.23,26.92666667,576,0.004464923,1
22.26,26.96333333,577.3333333,0.004479279,1
22.29,27.025,577.75,0.004497863,1
22.245,27.075,577.6666667,0.004493829,1
22.2,27.03333333,582.75,0.004474497,1
22.2225,27.075,584.25,0.004487632,1
22.2225,27.125,585,0.004495979,1
22.2,27.1,591.75,0.004485611,1
22.2,27.1,596.25,0.004485611,1
22.2,27.1,602,0.004485611,1
22.2,27.175,605.75,0.004498115,1
22.2,27.16666667,605,0.004496725,1
22.2,27.2225,596.5,0.004506034,1
22.2,27.29,593.5,0.004517288,1
22.2,27.245,595,0.004509785,1
22.16666667,27.23,596,0.004498076,1
22.175,27.29,594.25,0.004510365,1
22.13333333,27.32333333,596.3333333,0.004504382,1
22.1,27.365,599.75,0.004502079,1
22.15,27.39,602,0.004520073,1
22.15,27.4425,603,0.0045288,1
22.1,27.575,600,0.00453688,1
22.1,27.5,599,0.004524451,1
22.1,27.5,599.25,0.004524451,1
22.1,27.5,596.5,0.004524451,1
22.1,27.5,597.25,0.004524451,1
22.075,27.4725,596.3333333,0.004512961,1
22.075,27.525,598.4,0.004521648,1
22.1,27.55,601,0.004532737,1
22.1,27.6,599.5,0.004541024,1
22.075,27.575,606.75,0.004529922,1
22,27.525,606.75,0.004500866,1
22.03333333,27.56666667,606,0.004516969,1
22.05,27.65,612.5,0.004535364,1
22,27.6725,610.5,0.004525161,1
22,27.7675,620.75,0.004540809,1
22,27.7,626,0.004529691,1
22,27.7,623,0.004529691,1
22,27.79,626.5,0.004544515,1
21.96333333,27.73,625,0.004524426,1
22,27.7225,623,0.004533397,1
22,27.7,623.5,0.004529691,1
22,27.7,624,0.004529691,1
22,27.7,621.5,0.004529691,1
22,27.745,621,0.004537103,1
21.9725,27.79,622,0.004536842,1
21.9725,27.79,623.5,0.004536842,1
21.89,27.79,622,0.004513892,1
21.945,27.79,623.25,0.004529181,1
21.9725,27.79,632,0.004536842,1
21.945,27.79,634.5,0.004529181,1
22,27.79,632.5,0.004544515,1
22,27.79,623.3333333,0.004544515,1
22,27.79,619.3333333,0.004544515,1
22,27.79,616.75,0.004544515,1
22,27.79,617.6666667,0.004544515,1
22,27.79,616,0.004544515,1
22,27.79,616.3333333,0.004544515,1
22,27.79,614,0.004544515,1
21.9725,27.815,615,0.004540954,1
21.945,27.79,607.5,0.004529181,1
22,27.9175,610,0.004565519,1
22,28.025,614,0.004583228,1
22,28.05,629,0.004587347,1
22,28.1,635,0.004595585,1
22,28.025,645.5,0.004583228,1
22,27.9175,630.6666667,0.004565519,1
22,27.89,631,0.004560988,1
21.96333333,27.92666667,625.6666667,0.004556749,1
21.9175,27.9175,625.75,0.004542427,1
21.9175,27.89,624.5,0.00453792,1
21.945,27.89,611,0.004545598,1
21.89,27.89,607.6666667,0.004530253,1
21.9175,27.89,607.25,0.00453792,1
21.89,27.89,601.3333333,0.004530253,1
21.89,27.89,603.6666667,0.004530253,1
21.89,27.945,603,0.004539252,0
21.89,28.05,604.5,0.004556433,0
21.89,28.1,614,0.004564614,0
21.89,28.16333333,626.3333333,0.004574978,0
21.89,28.1,626.5,0.004564614,0
21.89,28.1,623,0.004564614,0
21.89,28.1,620,0.004564614,0
21.89,28.05,619,0.004556433,0
21.89,28.1,617.5,0.004564614,0
21.89,28.1,613.5,0.004564614,0
21.89,28.1,616,0.004564614,0
21.89,28.05,622.5,0.004556433,0
21.89,28,618.6666667,0.004548251,0
21.89,28,612,0.004548251,0
21.89,28,610,0.004548251,0
21.89,28,603.5,0.004548251,0
21.89,28,611,0.004548251,0
21.89,28,609.5,0.004548251,0
21.89,28,606.5,0.004548251,0
21.89,27.945,610,0.004539252,0
21.89,28,607,0.004548251,0
21.89,27.945,606,0.004539252,0
21.89,27.945,612.5,0.004539252,0
21.89,28,611.6666667,0.004548251,0
21.89,28,617,0.004548251,0
21.89,28.05,608.5,0.004556433,0
21.89,28,606,0.004548251,0
21.89,28.03333333,612.5,0.004553705,0
21.89,28.3,610.5,0.004597343,0
21.89,28.19666667,612.6666667,0.004580432,0
21.89,28.54,610,0.004636621,0
21.89,28.1,600,0.004564614,0
21.89,28.46333333,603.6666667,0.004624073,0
21.89,28.29666667,601.6666667,0.004596797,0
21.89,28.1,599,0.004564614,0
21.89,28.245,599,0.004588342,0
21.89,28.15,597,0.004572796,0
21.89,28.1,599.5,0.004564614,0
21.89,28.1,597,0.004564614,0
21.84,28.05,597.5,0.004542441,0
21.84,28.05,597.5,0.004542441,0
21.82333333,28.06666667,595.6666667,0.004540502,0
21.79,28.05,594.5,0.004528488,0
21.79,28.05,592,0.004528488,0
21.79,28.05,595,0.004528488,0
21.79,28.1,597,0.004536619,0
21.79,28,592,0.004520357,0
21.79,28.1,589.5,0.004536619,0
21.745,28.05,591.5,0.004515963,0
21.79,28.05,594.5,0.004528488,0
21.79,28.1,594,0.004536619,0
21.745,28.1,591,0.004524071,0
21.7,28.1,594,0.004511553,0
21.7,28.1,591.5,0.004511553,0
21.7,28.1,587.5,0.004511553,0
21.7,28.1,584.5,0.004511553,0
21.7,28.1,582,0.004511553,0
21.7,28.1,582,0.004511553,0
21.7,28.1,592,0.004511553,0
21.7,28.1,592,0.004511553,0
21.7,28.1,585,0.004511553,0
21.66666667,28.1,579,0.004502301,0
21.7,28.1,581,0.004511553,0
21.6,28.1,582,0.004483846,0
21.7,28.1,581.5,0.004511553,0
21.65,28.1,579.5,0.004497681,0
21.6,28.1,579.6666667,0.004483846,0
21.6,28.1,582.5,0.004483846,0
21.6,28.1,585,0.004483846,0
21.6,28.1,584,0.004483846,0
21.6,28,579.5,0.004467775,0
21.6,28.06666667,583,0.004478489,0
21.6,28,584,0.004467775,0
21.56666667,28.13333333,577.6666667,0.00447999,0
21.5,28.13333333,576,0.004461613,0
21.5,28.1,576.5,0.004456289,0
21.5,28.1,573.5,0.004456289,0
21.5,28.1,574,0.004456289,0
21.5,28.13333333,575.3333333,0.004461613,0
21.5,28.2,576,0.004472261,0
21.5,28.29,576,0.004486638,0
21.5,28.245,570.5,0.004479449,0
21.5,28.13333333,566,0.004461613,0
21.5,28.2,567,0.004472261,0
21.5,28.245,566,0.004479449,0
21.5,28.29,563,0.004486638,0
21.5,28.29,564,0.004486638,0
21.5,28.1,566.3333333,0.004456289,0
21.39,28.15,567,0.00443408,0
21.5,28.2,565,0.004472261,0
21.445,28.05,567,0.004433237,0
21.5,28.1,569,0.004456289,0
21.445,28.05,568.5,0.004433237,0
21.5,28.445,565.5,0.004511398,0
21.5,28.4,565.6666667,0.004504209,0
21.5,28.1,566,0.004456289,0
21.5,28.1,573.3333333,0.004456289,0
21.46333333,28.36333333,570.3333333,0.004488189,0
21.5,28.445,572.5,0.004511398,0
21.445,28.54,572,0.004511242,0
21.39,28.445,564.5,0.004480882,0
21.5,28.45,566.5,0.004512197,0
21.39,28.1,569,0.004426148,0
21.5,28.39,565,0.004502612,0
21.445,28.05,570.5,0.004433237,0
21.42666667,28.13333333,566.3333333,0.004441475,0
21.39,27.89,567,0.004392837,0
21.39,28.09666667,568.6666667,0.00442562,0
21.5,28.1,569,0.004456289,0
21.39,27.945,563,0.004401561,0
21.39,27.96,566.6666667,0.00440394,0
21.39,28.02333333,561.6666667,0.004413987,0
21.39,27.89,567,0.004392837,0
21.39,27.89,563,0.004392837,0
21.39,27.89,561,0.004392837,0
21.39,27.79,563.5,0.004376975,0
21.39,27.79,570.5,0.004376975,0
21.34,28.14,565.5,0.004418834,0
21.34,27.79,568,0.004363488,0
21.39,27.79,566,0.004376975,0
21.32333333,27.79,562.3333333,0.004359,0
21.39,27.79,563,0.004376975,0
21.29,27.79,562,0.004350036,0
21.29,27.7,559,0.00433585,0
21.35666667,27.79,558.3333333,0.004367979,0
21.29,27.745,565.5,0.004342943,0
21.29,27.79,567,0.004350036,0
21.29,27.7,570,0.00433585,0
21.29,27.7,568,0.00433585,0
21.29,27.7,567.5,0.00433585,0
21.29,27.79,566,0.004350036,0
21.29,27.895,567.5,0.004366588,0
21.29,27.79,564,0.004350036,0
21.29,27.745,559,0.004342943,0
21.29,27.745,558,0.004342943,0
21.29,28.33,560,0.004435167,0
21.29,27.89,558,0.004365799,0
21.29,27.84,563,0.004357918,0
21.29,27.89,565,0.004365799,0
21.245,28.05,559.5,0.004378833,0
21.23,27.89333333,557.6666667,0.004350171,0
21.29,27.945,558,0.004374469,0
21.29,28.145,556.5,0.004405999,0
21.2,27.745,559,0.004318863,0
21.26,27.93,557.6666667,0.004364011,0
21.245,27.795,556,0.004338747,0
21.23,27.7,558,0.00431981,0
21.2,27.63333333,561,0.00430136,0
21.2,27.575,562,0.004292217,0
21.2,27.5,558.5,0.004280463,0
21.2,27.6,553.5,0.004296136,0
21.2,27.695,558.5,0.004311026,0
21.2,27.6,559.5,0.004296136,0
21.2,27.5,562,0.004280463,0
21.2,27.5,564.5,0.004280463,0
21.2,27.89,566,0.004341591,0
21.2,27.995,559,0.004358051,0
21.2,28.26,559,0.004399596,0
21.2,28.09,561,0.004372944,0
21.2,27.55,562,0.004288299,0
21.2,27.8,564,0.004327484,0
21.2,27.5,564,0.004280463,0
21.23,27.5,567,0.004288405,0
21.2,27.39,563,0.004263224,0
21.2,27.395,552.5,0.004264007,0
21.23,27.99666667,559,0.0043664,0
21.2,27.59,562.5,0.004294568,0
21.2,27.7,558,0.004311809,0
21.2,28.745,559,0.004475646,0
21.2,28.5,561,0.004437226,0
21.2,28.7,559.5,0.004468589,0
21.2,27.56333333,567,0.004290389,0
21.2,27.39,564,0.004263224,0
21.245,28.1,562,0.004386693,0
21.2,28.245,563,0.004397244,0
21.2,27.53,563,0.004285165,0
21.2,27.645,566,0.004303189,0
21.2,27.995,566.5,0.004358051,0
21.2,27.5,564,0.004280463,0
21.2,27.49333333,561.3333333,0.004279418,0
21.2,27.29,559,0.004247552,0
21.2,27.395,554.5,0.004264007,0
21.2,27.29,553,0.004247552,0
21.2,27.2,554.5,0.004233449,0
21.23,27.36,563,0.004266423,0
21.29,28,562,0.00438314,0
21.2,27.99,561.6666667,0.004357267,0
21.2,27.52333333,562,0.00428412,0
21.2,27.545,565,0.004287516,0
21.2,27.59333333,567.3333333,0.004295091,0
21.2,27.29,566,0.004247552,0
21.2,27.15,567,0.004225614,0
21.2,27.34,561.5,0.004255388,0
21.2,27.295,571,0.004248336,0
21.2,27.6,574,0.004296136,0
21.2,27.395,564.5,0.004264007,0
21.2,27.245,570.5,0.004240501,0
21.2,27.1,560,0.004217779,0
21.2,27.195,564,0.004232666,0
21.2,27,569,0.00420211,0
21.2,27.05,569.5,0.004209945,0
21.245,27.495,568.5,0.004291595,0
21.2,27.36,568.6666667,0.004258522,0
21.2,27.3,566,0.00424912,0
21.2,27.05,565,0.004209945,0
21.2,27,563,0.00420211,0
21.2,27.145,557.5,0.004224831,0
21.15,27.84,560,0.00432038,0
21.2,27.1,565,0.004217779,0
21.2,26.96333333,566,0.004196365,0
21.13333333,26.93,570.6666667,0.00417391,0
21.2,27.195,571,0.004232666,0
21.2,27.745,572,0.004318863,0
21.2,27.29,567,0.004247552,0
21.16666667,27.13333333,569,0.004214312,0
21.2,27,569,0.00420211,0
21.2,26.79,570,0.004169208,0
21.2,27.22666667,574.3333333,0.004237628,0
21.2,26.895,571,0.004185659,0
21.15,27.09,565.5,0.004203204,0
21.15,26.895,561.5,0.004172746,0
21.15,26.945,564.5,0.004180555,0
21.2,26.84,566.5,0.004177042,0
21.2,27.26,570.3333333,0.004242851,0
21.13333333,27.13,564.6666667,0.004205118,0
21.15,27.09,563,0.004203204,0
21.13333333,27.1,566,0.004200437,0
21.13333333,27.16333333,562.6666667,0.00421032,0
21.1,27.145,563,0.004198796,0
21.15,27.895,564.5,0.004328975,0
21.1,27.15,564.5,0.004199575,0
21.1,27.495,563,0.004253305,0
21.15,27.4,561,0.004251632,0
21.1,27.79,564,0.004299255,0
21.1,27.3,562.3333333,0.004222934,0
21.1,26.995,567,0.004175438,0
21.1,27.79,570,0.004299255,0
21.1,27.65,572.5,0.004277447,0
21.1,27,569,0.004176217,0
21.1,27.2,565.5,0.004207361,0
21.1,26.745,559.5,0.004136513,0
21.1,27.445,563.5,0.004245517,0
21.1,27.7,561,0.004285235,0
21.1,27.09,567,0.004190232,0
21.05,27.05,567.5,0.004171085,0
21.1,26.92666667,562,0.004164798,0
21.1,26.89,558,0.004159089,0
21.1,26.96,563.6666667,0.004169989,0
21.1,27.9,573,0.00431639,0
21.06666667,27.29666667,572,0.00421372,0
21.1,27,567,0.004176217,0
21.1,27.7,567,0.004285235,0
21.1,27.35,567.5,0.004230721,0
21.05,27.05,568,0.004171085,0
21.1,27.695,565.5,0.004284456,0
21.03333333,27.39333333,562.3333333,0.004220032,0
21,28.89,565,0.004443072,0
21.05,27.39,563,0.004223868,0
21.05,26.995,563.5,0.004162547,0
21.05,26.645,564,0.004108222,0
21.1,27.445,563.5,0.004245517,0
21.1,27.195,569,0.004206583,0
21,27.09,568,0.004164392,0
21.05,27.745,567,0.00427899,0
21,27.145,569,0.004172903,0
21,27.545,566.5,0.004234813,0
21,26.39,563,0.004056083,0
21,26.29,563,0.004040614,0
21,26.89333333,562,0.004133959,0
21,27.12666667,563.6666667,0.004170066,0
21,26.76666667,564.3333333,0.004114359,0
21,27.39,562,0.004210821,0
21,27.0675,559.75,0.00416091,0
21.1,27,564,0.004176217,0
21,26.59333333,559.6666667,0.00408754,0
21,27.39,559,0.004210821,0
21,26.55,559.5,0.004080836,0
21,26.495,561.5,0.004072327,0
21,26.445,559,0.004064592,0
21,26.79,560,0.004117969,0
21,26.65,563.5,0.004096308,0
21,26.695,562,0.00410327,0
21,26.95,560,0.004142727,0
21,26.945,565,0.004141953,0
21,27.12333333,562.3333333,0.00416955,0
21,26.55,566,0.004080836,0
21,27,567,0.004150464,0
21,26.34,568.5,0.004048348,0
21,26.2425,561.25,0.004033266,0
21,26.5,565,0.004073101,0
21,26.89,565,0.004133443,0
21,27.145,572,0.004172903,0
21,27.19333333,564.3333333,0.004180384,0
21,26.745,568,0.004111006,0
21,26.695,565.5,0.00410327,0
21,26.39,565,0.004056083,0
21,26.2,567,0.004026692,0
21,26.29,563,0.004040614,0
21,26.395,559,0.004056857,0
21,26.745,564,0.004111006,0
21,26.85,563,0.004127253,0
21,26.245,561,0.004033652,0
21,27.55,566.5,0.004235587,0
21,27,573,0.004150464,0
21,26.29,569.5,0.004040614,0
21,26.65,567,0.004096308,0
21,26.1,567,0.004011223,0
21,26.99666667,564.6666667,0.004149949,0
21,26.1,563,0.004011223,0
21,26.295,562,0.004041387,0
21,26.69666667,560,0.004103528,0
21,26.75,558,0.00411178,0
21,26.695,563,0.00410327,0
21,26.695,565,0.00410327,0
20.9725,26.2975,569,0.004034902,0
21,26.33,567,0.004046801,0
20.96333333,26.3,569.3333333,0.004033,0
21,26.29,571,0.004040614,0
21,26.645,567,0.004095534,0
21,26.39333333,566,0.004056599,0
21,26,569,0.003995756,0
21,25.995,567.5,0.003994983,0
21,25.84,565.5,0.00397101,0
21,26.05,568,0.00400349,0
21,25.745,564,0.003956318,0
21,26,568,0.003995756,0
21,26.5,568,0.004073101,0
21,26.3,570,0.00404216,0
21,26.245,569.5,0.004033652,0
21,25.89666667,567.3333333,0.003979774,0
21,25.7,570,0.003949358,0
21,25.745,568,0.003956318,0
21,25.89,566,0.003978743,0
21,25.895,567,0.003979516,0
21,26.14,567.5,0.004017411,0
21,26.06333333,567,0.004005552,0
21,26.445,566,0.004064592,0
21,26.36,567.6666667,0.004051442,0
21,26.03333333,572,0.004000912,0
21,26.2,574,0.004026692,0
21,26.945,562,0.004141953,0
21,26.35,564.5,0.004049895,0
21,26.495,568.5,0.004072327,0
21,26.39,571,0.004056083,0
21,25.87,564.25,0.00397565,0
21,25.795,569,0.00396405,0
21,26.26,574,0.004035973,0
21,25.995,571.5,0.003994983,0
21,26.045,570,0.004002716,0
21,26.245,570.5,0.004033652,0
21,26.6,570,0.004088572,0
21,26.39,570,0.004056083,0
21,26.19,565.6666667,0.004025145,0
21,26.66333333,566,0.004098371,0
21,25.79333333,565.3333333,0.003963792,0
21,25.64,568.5,0.00394008,0
21,26.0475,566,0.004003103,0
21,26.29,572,0.004040614,0
21,25.89,571,0.003978743,0
21,25.745,571,0.003956318,0
21,25.65,570,0.003941626,0
21,26.295,568,0.004041387,0
21,26.06,574,0.004005036,0
21,25.95,578.5,0.003988023,0
21,25.85,579,0.003972556,0
21,25.8,573.5,0.003964823,0
21,25.59,573,0.003932348,0
21,26.395,566.5,0.004056857,0
21,25.995,565,0.003994983,0
21,25.99666667,563.6666667,0.00399524,0
21,26.1,567,0.004011223,0
21,25.55,567.5,0.003926162,0
21,25.35,569,0.003895237,0
21,25.2,566,0.003872044,0
21,25.19666667,567,0.003871529,0
21.05,25.59,568.5,0.003944526,0
21,25.395,571,0.003902195,0
21,25.945,566.5,0.003987249,0
21,25.83333333,561.6666667,0.003969979,0
